签单日期,销售合同号,客户,物料名称,规格型号,物料编码,"销售
单位","销售
数量",单价,价税合计,价税合计（本位币）,销售员,备注
2023/4/3,XR43W2304010,福建圣农发展（浦城）有限公司,O形圈,174.3*3.1,692111,件,4,5.25,21,21,张孝闽,
2023/4/3,XR43W2304010,福建圣农发展（浦城）有限公司,O形圈,154.3*3.1,692041,个,3,48,144,144,张孝闽,
2023/4/3,XR43W2304010,福建圣农发展（浦城）有限公司,O形圈,148.59*5.33,692045,个,2,4.5,9,9,张孝闽,
2023/4/3,XR43W2304010,福建圣农发展（浦城）有限公司,O形圈,126.59*3.53,692048,个,1,63,63,63,张孝闽,
2023/4/3,XR43W2304010,福建圣农发展（浦城）有限公司,O形圈,124.4*3.1,692108,件,4,16.875,67.5,67.5,张孝闽,
2023/4/3,XR43W2304010,福建圣农发展（浦城）有限公司,O形圈,98.02*3.53,692106,件,1,15,15,15,张孝闽,
2023/4/3,XR43W2304010,福建圣农发展（浦城）有限公司,O形圈,94.5*2,692039,个,6,1,6,6,张孝闽,
2023/4/3,XR43W2304010,福建圣农发展（浦城）有限公司,O形圈,44.04*3.53,692047,个,3,1,3,3,张孝闽,
2023/4/3,XR43W2304010,福建圣农发展（浦城）有限公司,O形圈,35*3,692044,个,2,0.75,1.5,1.5,张孝闽,
2023/4/3,XR43W2304010,福建圣农发展（浦城）有限公司,O形圈,32*3,692109,件,1,6,6,6,张孝闽,
2023/4/3,XR43W2304010,福建圣农发展（浦城）有限公司,O形圈,12.37*2.62,692037,个,2,1.5,3,3,张孝闽,
2023/4/13,XR43M2304023,福建圣农发展股份有限公司,卧式氨泵（帝国）,R22-316H4BM-0506T1-E,0119030703,台,1,28000,28000,28000,张孝闽,
2023/4/13,XR43M2304024,福建圣农食品有限公司,SRMTEC冷冻油,S008 20L/桶,971146,升,100,60,6000,6000,张孝闽,
2023/4/14,XR43M2304025,圣农发展（政和）有限公司,油过滤器滤芯,XRO2-830AN,01160127,个,2,800,1600,1600,张孝闽,
2023/4/14,XR43W2304011,圣农食品（政和）有限公司,干燥滤芯,48-DC,01160036,件,3,100,300,300,张孝闽,
2023/4/14,XR43W2304011,圣农食品（政和）有限公司,油泵,,500950,个,1,1017,1017,1017,张孝闽,
2023/4/14,XR43W2304011,圣农食品（政和）有限公司,止推垫圈,D=48*62*1.7,550440,个,1,31,31,31,张孝闽,
2023/4/14,XR43W2304011,圣农食品（政和）有限公司,轴承衬套,D=45*48 (电机侧),550451,个,1,77,77,77,张孝闽,
2023/4/14,XR43W2304011,圣农食品（政和）有限公司,制冷剂,R507A,14020081,千克,50,45,2250,2250,张孝闽,
2023/4/14,XR43W2304011,圣农食品（政和）有限公司,吸气滤芯,FRE-48,01160001,件,2,100,200,200,张孝闽,
2023/4/14,XR43W2304011,圣农食品（政和）有限公司,油过滤器,HCYF 53,01150036,件,2,288,576,576,张孝闽,
2023/4/14,XR43W2304011,圣农食品（政和）有限公司,密封垫圈,φ108*0.8,590740,个,1,11,11,11,张孝闽,
2023/4/14,XR43W2304011,圣农食品（政和）有限公司,油泵支架,,533271,个,1,507,507,507,张孝闽,
2023/4/14,XR43W2304011,圣农食品（政和）有限公司,冷冻油,S009  5L/桶,970035,升,30,60,1800,1800,张孝闽,
2023/4/14,XR43W2304011,圣农食品（政和）有限公司,密封垫片,,592530,个,1,31,31,31,张孝闽,
2023/4/20,XR43M2304026,福建圣农发展股份有限公司,可编程控制器,TM218LDA24DRN,03010146,件,1,3534,3534,3534,张孝闽,
2023/4/20,XR43M2304026,福建圣农发展股份有限公司,模拟量扩展模块,TM2AMI4LT,03010195,件,1,1180.8,1180.8,1180.8,张孝闽,
2023/4/20,XR43M2304026,福建圣农发展股份有限公司,模拟量扩展模块,TM2AMI8HT,03010194,件,1,1749.76,1749.76,1749.76,张孝闽,
2023/4/20,XR43M2304026,福建圣农发展股份有限公司,接口模块扩展,TM2DOCKN,03010197,件,1,247,247,247,张孝闽,
2023/4/21,XR43W2304013,福建圣农发展（浦城）有限公司,磁浮子液位计,BFY03-D;0;2;Y;2000;0.6;0;-28;2.5;B,0119031271,件,3,5706.666667,17120,17120,张孝闽,
2023/4/21,XR43W2304013,福建圣农发展（浦城）有限公司,磁浮子液位计,BFY03-D;0;1;Y;500;0.6;0;28;2.5;B,0119031272,件,2,2400,4800,4800,张孝闽,
2023/4/21,XR43W2304013,福建圣农发展（浦城）有限公司,磁浮子液位计,BFY03-D;0;2;Y;1400;0.6;0;-28;2.5;B,0119031269,件,1,4333.33,4333.33,4333.33,张孝闽,
2023/4/21,XR43W2304013,福建圣农发展（浦城）有限公司,磁浮子液位计,BFY03-D;0;1;Y;800;0.6;0;28;2.5;B,0119031273,件,2,3066.665,6133.33,6133.33,张孝闽,
2023/4/21,XR43W2304013,福建圣农发展（浦城）有限公司,磁浮子液位计,BFY03-D;0;2;Y;1700;0.6;0;-28;2.5;B,0119031270,件,15,4933.333333,74000,74000,张孝闽,
2023/4/21,XR43W2304014,福建圣农发展（浦城）有限公司,磁浮子液位计,BFY03-D;0;2;Y;1100;0.6;0;-28;2.5;B,0119031267,件,2,3666.665,7333.33,7333.33,张孝闽,
2023/4/21,XR43W2304014,福建圣农发展（浦城）有限公司,磁浮子液位计,BFY03-D;0;2;Y;1400;0.6;0;-28;2.5;B,0119031269,件,20,5633.3335,112666.67,112666.67,张孝闽,
2023/4/21,XR43W2304014,福建圣农发展（浦城）有限公司,磁浮子液位计,BFY03-D;0;2;Y;2000;0.6;0;-28;2.5;B,0119031271,件,5,5706.666,28533.33,28533.33,张孝闽,
2023/4/21,XR43W2304014,福建圣农发展（浦城）有限公司,磁浮子液位计,BFY03-D;0;1;Y;1400;0.6;0;28;2.5;B,0119031274,件,4,1200,4800,4800,张孝闽,
2023/4/27,XR43M2304027,福建圣农食品有限公司,油过滤器滤芯,XRI2-830AN,01160081,件,3,800,2400,2400,张孝闽,
2023/4/27,XR43M2304027,福建圣农食品有限公司,油过滤器滤芯,XRI2-570AN,01160080,件,6,800,4800,4800,张孝闽,
2023/4/27,XR43W2304015,圣农食品（政和）有限公司,电缆线,"RVV3×1.5,2+PE(红+黑+黄绿)",03241101,米,115,10,1150,1150,张孝闽,
2023/4/27,XR43W2304015,圣农食品（政和）有限公司,电磁阀线圈,018F6701,01140086,件,8,450,3600,3600,张孝闽,
2023/4/27,XR43W2304015,圣农食品（政和）有限公司,直角式过滤器,FIA65-T-100目,01150265,件,1,1350,1350,1350,张孝闽,
2023/4/27,XR43W2304015,圣农食品（政和）有限公司,截止阀,STC 65 M STR-handwheel,01270220,件,3,1400,4200,4200,张孝闽,
2023/4/27,XR43W2304015,圣农食品（政和）有限公司,电缆线,YJV3×4.0+1×2.5(黄+绿+红+黄绿),03320064,米,100,12,1200,1200,张孝闽,
2023/4/27,XR43W2304015,圣农食品（政和）有限公司,电磁阀,ICF 20-2-121,01140396,件,4,800,3200,3200,张孝闽,
2023/4/27,XR43W2304015,圣农食品（政和）有限公司,电磁导阀,EVM(NC),01310016,件,4,700,2800,2800,张孝闽,
2023/4/27,XR43W2304015,圣农食品（政和）有限公司,直通式过滤器（AMG）-耗存,FIA40-Y-D-STR 100,01150422,个,1,1000,1000,1000,张孝闽,
2023/4/27,XR43W2304015,圣农食品（政和）有限公司,截止阀,STC 40 M STR-handwheel,01270231,件,1,500,500,500,张孝闽,
2023/4/27,XR43W2304015,圣农食品（政和）有限公司,伺服主阀整阀,ICS 1 65-65D,01310068,个,4,6500,26000,26000,张孝闽,
2023/4/27,XR43W2304015,圣农食品（政和）有限公司,直通式过滤器,FIA65-Y-100目,01150150,件,3,1000,3000,3000,张孝闽,
2023/5/12,XR43M2305028,福建圣农食品（浦城）有限公司,SRMTEC冷冻油,S019 208L/桶,600677,升,832,46,38272,38272,张孝闽,
2023/5/12,XR43M2305029,江西圣农食品有限公司,油分滤芯,XRCFET-650/810,01160013,件,4,2124,8496,8496,张孝闽,
2023/5/12,XR43M2305029,江西圣农食品有限公司,梅花减震圈（海能）,CR38：外80/内38/节距22/厚8/齿数8,0119030374,个,2,150,300,300,张孝闽,
2023/5/12,XR43M2305031,福建圣农食品有限公司,梅花减震圈（海能）,CR38：外80/内38/节距22/厚8/齿数8,0119030374,个,20,150,3000,3000,张孝闽,
2023/5/12,XR43M2305031,福建圣农食品有限公司,油过滤器滤芯,XRI2-570AN,01160080,件,5,800,4000,4000,张孝闽,
2023/5/12,XR43M2305031,福建圣农食品有限公司,联轴器,GR38A-28×45/20×35,02080083,个,2,1153,2306,2306,张孝闽,
2023/5/12,XR43M2305031,福建圣农食品有限公司,真空泵,VPA-1D,02030233,件,1,1558,1558,1558,张孝闽,
2023/5/12,XR43M2305032,福建圣农食品有限公司,SRMTEC冷冻油,S019 208L/桶,600677,升,208,46,9568,9568,张孝闽,
2023/5/15,XR43M2305030,福建圣农食品有限公司,侧轴承(1612普通型低段用),CS02700-1610C1,19032438,个,2,3200,6400,6400,张孝闽,
2023/5/15,XR43M2305030,福建圣农食品有限公司,垫环组(MYCOM配件),CS7119-DVD,0119031309,组,1,1180,1180,1180,张孝闽,
2023/5/15,XR43M2305030,福建圣农食品有限公司,低段M止推轴承(MYCOM配件),CS03800-1612CP,01020761,个,2,3580,7160,7160,张孝闽,
2023/5/15,XR43M2305030,福建圣农食品有限公司,橡环组 200机型用(MYCOM配件),WCS7115-1E,01020723,个,1,550,550,550,张孝闽,
2023/5/15,XR43M2305030,福建圣农食品有限公司,平衡活塞 2520机型用(MYCOM配件),CS03300-2520C,01020708,个,1,1950,1950,1950,张孝闽,
2023/5/15,XR43M2305030,福建圣农食品有限公司,侧轴承 200，2016低段用，2520高段用 (MYCOM配件),CS0289-200,01020700,个,2,4300,8600,8600,张孝闽,
2023/5/15,XR43M2305030,福建圣农食品有限公司,主轴承（低段F）(MYCOM配件),CS02800-1610C1,01020756,个,2,3380,6760,6760,张孝闽,
2023/5/15,XR43M2305030,福建圣农食品有限公司,主轴承 200，2016低段用，2520高段用(MYCOM配件),CS0279-200,01020699,个,2,3630,7260,7260,张孝闽,
2023/5/15,XR43M2305030,福建圣农食品有限公司,进卸载特氟龙,CS06600-160 CAP-1BE100,19022548,个,1,480,480,480,张孝闽,
2023/5/15,XR43M2305030,福建圣农食品有限公司,垫环组200机型用(MYCOM配件),WCS7109-1VE,01020724,个,1,1450,1450,1450,张孝闽,
2023/5/15,XR43M2305030,福建圣农食品有限公司,特氟龙环200，2520机型通用(MYCOM配件),CS06600-200,01020726,个,1,433,433,433,张孝闽,
2023/5/15,XR43M2305030,福建圣农食品有限公司,止推轴 200，2016低段用，2520高段用 (MYCOM配件),CS03800-200P,01020705,个,2,6400,12800,12800,张孝闽,
2023/5/15,XR43M2305030,福建圣农食品有限公司,平衡活塞套 2016机型用(MYCOM配件),CS03300-160,01020711,个,1,680,680,680,张孝闽,
2023/5/15,XR43M2305030,福建圣农食品有限公司,平衡活塞 2016机型用(MYCOM配件),CS03000-160,01020710,个,1,1080,1080,1080,张孝闽,
2023/5/15,XR43M2305030,福建圣农食品有限公司,平衡活塞套 2520机型用(MYCOM配件),CS03000-2520C,01020709,个,1,1133,1133,1133,张孝闽,
2023/5/15,XR43M2305030,福建圣农食品有限公司,橡环组(MYCOM配件),CS7109-DVL,0119031308,组,1,530,530,530,张孝闽,
2023/5/17,XR43W2305017,福建圣农食品（浦城）有限公司,联轴器保护罩,LZQBHZ-SRM20(BZ),3500070009,件,1,1200,1200,1200,张孝闽,
2023/5/17,XR43W2305017,福建圣农食品（浦城）有限公司,叠片挠性联轴器,TD6-370-00X88,02080116,件,1,3000,3000,3000,张孝闽,
2023/5/17,XR43W2305017,福建圣农食品（浦城）有限公司,电气辅料包（改造）,ELC_SAA2016LS-HALA,3400005894,套,1,15000,15000,15000,张孝闽,
2023/5/17,XR43W2305017,福建圣农食品（浦城）有限公司,电动阀套件,ICM 32-A-32D,01310192,件,2,15000,30000,30000,张孝闽,
2023/5/17,XR43W2305017,福建圣农食品（浦城）有限公司,变频电机,AEEVYY,02022505,台,1,76000,76000,76000,张孝闽,
2023/5/22,XR43M2305033,福建圣农发展（浦城）有限公司,彩钢瓦,厚度0.426*6米*1米,0119031313,片,19,300,5700,5700,张孝闽,
2023/5/22,XR43M2305033,福建圣农发展（浦城）有限公司,聚氨酯板,4500*960*100,0119031314,片,5,1060,5300,5300,张孝闽,
2023/6/2,XR43W2305016,福建圣农发展（浦城）有限公司,O形圈,6.07*1.63,692049,个,0,#DIV/0!,0,,张孝闽,
2023/6/2,XR43W2305016,福建圣农发展（浦城）有限公司,隔离套,,210229,个,0,#DIV/0!,0,,张孝闽,
2023/6/2,XR43W2305016,福建圣农发展（浦城）有限公司,隔离套,,210225,个,0,#DIV/0!,0,,张孝闽,
2023/6/2,XR43W2305016,福建圣农发展（浦城）有限公司,轴承预紧弹簧,3.5*11.5*7.9*35,210024,个,0,#DIV/0!,0,,张孝闽,
2023/6/2,XR43W2305016,福建圣农发展（浦城）有限公司,迷宫密封圈,,230194,个,0,#DIV/0!,0,,张孝闽,
2023/6/2,XR43W2305016,福建圣农发展（浦城）有限公司,迷宫密封圈,,230032,个,0,#DIV/0!,0,,张孝闽,
2023/6/2,XR43W2305016,福建圣农发展（浦城）有限公司,F弹簧固定器,,230028,个,0,#DIV/0!,0,,张孝闽,
2023/6/2,XR43W2305016,福建圣农发展（浦城）有限公司,M弹簧固定器,SRM-20,230024,个,0,#DIV/0!,0,,张孝闽,
2023/6/2,XR43W2305016,福建圣农发展（浦城）有限公司,F弹簧固定器垫圈,,210867,个,0,#DIV/0!,0,,张孝闽,
2023/6/2,XR43W2305016,福建圣农发展（浦城）有限公司,M弹簧固定器垫圈,,210866,个,0,#DIV/0!,0,,张孝闽,
2023/6/2,XR43W2305016,福建圣农发展（浦城）有限公司,内六角圆柱头螺钉,M10*35,615106,件,0,#DIV/0!,0,,张孝闽,
2023/6/2,XR43W2305016,福建圣农发展（浦城）有限公司,60°密封管螺纹内六角螺塞 NPT1/4",,615018,个,0,#DIV/0!,0,,张孝闽,
2023/6/2,XR43W2305016,福建圣农发展（浦城）有限公司,60°密封管螺纹内六角螺塞 NPT1/2",,615055,个,0,#DIV/0!,0,,张孝闽,
2023/6/2,XR43W2305016,福建圣农发展（浦城）有限公司,喷油嘴,4,210231,个,0,#DIV/0!,0,,张孝闽,
2023/6/2,XR43W2305016,福建圣农发展（浦城）有限公司,密封垫,141*175*1.5,290014,个,0,#DIV/0!,0,,张孝闽,
2023/6/2,XR43W2305016,福建圣农发展（浦城）有限公司,密封垫,273*312*1.5,290015,件,0,#DIV/0!,0,,张孝闽,
2023/6/2,XR43W2305016,福建圣农发展（浦城）有限公司,密封垫,260*312*1.5,290019,个,0,#DIV/0!,0,,张孝闽,
2023/6/2,XR43W2305016,福建圣农发展（浦城）有限公司,密封垫 77*109*1.5,77*109*1.5,290013,件,0,#DIV/0!,0,,张孝闽,
2023/6/2,XR43W2305016,福建圣农发展（浦城）有限公司,轴用弹性挡圈-A型,40,615090,件,0,#DIV/0!,0,,张孝闽,
2023/6/2,XR43W2305016,福建圣农发展（浦城）有限公司,调整环,,210227,个,0,#DIV/0!,0,,张孝闽,
2023/6/2,XR43W2305016,福建圣农发展（浦城）有限公司,喷油嘴,7.9,210221,个,0,#DIV/0!,0,,张孝闽,
2023/6/2,XR43W2305016,福建圣农发展（浦城）有限公司,内六角凹端紧定螺钉,M10*10,615304,个,0,#DIV/0!,0,,张孝闽,
2023/6/2,XR43W2305016,福建圣农发展（浦城）有限公司,内六角圆柱头螺钉,M10*35,615106,件,0,#DIV/0!,0,,张孝闽,
2023/6/2,XR43W2305016,福建圣农发展（浦城）有限公司,轴封,LY-0126077,600502EB,件,0,#DIV/0!,0,,张孝闽,
2023/6/2,XR43W2305016,福建圣农发展（浦城）有限公司,骨架油封,BA_125*150*12,692103,个,0,#DIV/0!,0,,张孝闽,
2023/6/2,XR43W2305016,福建圣农发展（浦城）有限公司,密封垫圈,6.7*10*1（爱之福）,692016,个,0,#DIV/0!,0,,张孝闽,
2023/6/2,XR43W2305016,福建圣农发展（浦城）有限公司,杆密封环,RT0200400,692019,个,0,#DIV/0!,0,,张孝闽,
2023/6/2,XR43W2305016,福建圣农发展（浦城）有限公司,角接触球轴承,7314 BECBM 70*150*35,615048,个,0,#DIV/0!,0,,张孝闽,
2023/6/2,XR43W2305016,福建圣农发展（浦城）有限公司,圆柱滚子轴承,NU2216 ECML 80*140*33,615049,个,0,#DIV/0!,0,,张孝闽,
2023/6/2,XR43W2305016,福建圣农发展（浦城）有限公司,圆柱滚子轴承,NU2314 ECML 70*150*51,615047,个,0,#DIV/0!,0,,张孝闽,
2023/6/2,XR43W2305016,福建圣农发展（浦城）有限公司,角接触球轴承,7220 BECBM 100*180*34,615109,件,0,#DIV/0!,0,,张孝闽,
2023/6/2,XR43W2305016,福建圣农发展（浦城）有限公司,圆柱滚子轴承,NU220 ECML 100*180*34,615108,件,0,#DIV/0!,0,,张孝闽,
2023/6/2,XR43W2305016,福建圣农发展（浦城）有限公司,圆柱滚子轴承,NU2220 ECML 100*180*46,615096,件,0,#DIV/0!,0,,张孝闽,
2023/6/2,XR43W2305016,福建圣农发展（浦城）有限公司,双三角密封环,PDD301600,692046,个,0,#DIV/0!,0,,张孝闽,
2023/6/2,XR43W2305016,福建圣农发展（浦城）有限公司,O形圈,468.76*6.98,692119,件,0,#DIV/0!,0,,张孝闽,
2023/6/2,XR43W2305016,福建圣农发展（浦城）有限公司,O形圈,109.4*3.1,692067,个,0,#DIV/0!,0,,张孝闽,
2023/6/2,XR43W2305016,福建圣农发展（浦城）有限公司,O形圈,419.3*5.7,692035,个,0,#DIV/0!,0,,张孝闽,
2023/6/2,XR43W2305016,福建圣农发展（浦城）有限公司,O形圈,319.3*5.7,692036,个,0,#DIV/0!,0,,张孝闽,
2023/6/2,XR43W2305016,福建圣农发展（浦城）有限公司,O形圈,75.87*2.62,692033,个,0,#DIV/0!,0,,张孝闽,
2023/6/2,XR43W2305016,福建圣农发展（浦城）有限公司,O形圈,11.5*1.5,692038,个,0,#DIV/0!,0,,张孝闽,
2023/6/2,XR43W2305016,福建圣农发展（浦城）有限公司,O形圈,560*6,692113,件,0,#DIV/0!,0,,张孝闽,
2023/6/2,XR43W2305016,福建圣农发展（浦城）有限公司,O形圈,575*6,692112,件,0,#DIV/0!,0,,张孝闽,
2023/6/2,XR43W2305016,福建圣农发展（浦城）有限公司,O形圈,203*3,692118,件,0,#DIV/0!,0,,张孝闽,
2023/6/2,XR43W2305016,福建圣农发展（浦城）有限公司,O形圈,174.3*3.1,692111,件,0,#DIV/0!,0,,张孝闽,
2023/6/2,XR43W2305016,福建圣农发展（浦城）有限公司,O形圈,154.3*3.1,692041,个,0,#DIV/0!,0,,张孝闽,
2023/6/2,XR43W2305016,福建圣农发展（浦城）有限公司,O形圈,148.59*5.33,692045,个,0,#DIV/0!,0,,张孝闽,
2023/6/2,XR43W2305016,福建圣农发展（浦城）有限公司,O形圈,126.59*3.53,692048,个,0,#DIV/0!,0,,张孝闽,
2023/6/2,XR43W2305016,福建圣农发展（浦城）有限公司,O形圈,124.4*3.1,692108,件,0,#DIV/0!,0,,张孝闽,
2023/6/2,XR43W2305016,福建圣农发展（浦城）有限公司,O形圈,98.02*3.53,692106,件,0,#DIV/0!,0,,张孝闽,
2023/6/2,XR43W2305016,福建圣农发展（浦城）有限公司,O形圈,94.5*2,692039,个,0,#DIV/0!,0,,张孝闽,
2023/6/2,XR43W2305016,福建圣农发展（浦城）有限公司,O形圈,44.04*3.53,692047,个,0,#DIV/0!,0,,张孝闽,
2023/6/2,XR43W2305016,福建圣农发展（浦城）有限公司,O形圈,35*3,692044,个,0,#DIV/0!,0,,张孝闽,
2023/6/2,XR43W2305016,福建圣农发展（浦城）有限公司,O形圈,32*3,692109,件,0,#DIV/0!,0,,张孝闽,
2023/6/2,XR43W2305016,福建圣农发展（浦城）有限公司,O形圈,12.37*2.62,692037,个,0,#DIV/0!,0,,张孝闽,
2023/6/6,XR43M2306034,江西圣农食品有限公司,油过滤器滤芯,XRI2-570AN,01160080,件,3,800,2400,2400,张孝闽,
2023/6/6,XR43M2306035,福建圣农食品有限公司,SRMTEC冷冻油,S019 208L/桶,600677,升,1040,46,47840,47840,张孝闽,
2023/6/6,XR43M2306035,福建圣农食品有限公司,止推轴 200，2016低段用，2520高段用 (MYCOM配件),CS03800-200P,01020705,个,1,6400,6400,6400,张孝闽,
2023/6/6,XR43M2306035,福建圣农食品有限公司,库板自喷漆,SN-BH-ZP （400ML/瓶） 白灰/牙白,0114010021,罐,80,63,5040,5040,张孝闽,
2023/6/6,XR43M2306035,福建圣农食品有限公司,低段M止推轴承(MYCOM配件),CS03800-1612CP,01020761,个,1,3580,3580,3580,张孝闽,
2023/6/6,XR43M2306035,福建圣农食品有限公司,丁晴橡胶管,140×180×8,05990289,件,4,330,1320,1320,张孝闽,
2023/6/6,XR43M2306035,福建圣农食品有限公司,平衡活塞套 2016机型用(MYCOM配件),CS03300-160,01020711,个,1,680,680,680,张孝闽,
2023/6/8,XR43M2306037,江西圣农食品有限公司,油泵机械密封（VIKING）,AK4195    2-477-019-999-00,19022590,个,2,1500,3000,3000,张孝闽,
2023/6/12,XR43W2306020,江西圣农食品有限公司,轴封,LY-0125046,600501EB,件,1,23157,23157,23157,张孝闽,
2023/6/12,XR43W2306020,江西圣农食品有限公司,O形圈,419.3*5.7,692035,个,2,136.5,273,273,张孝闽,
2023/6/12,XR43W2306020,江西圣农食品有限公司,O形圈,184.3*3.1,692066,个,4,34.5,138,138,张孝闽,
2023/6/12,XR43W2306020,江西圣农食品有限公司,O形圈,134.4*3.1,692032,个,3,24,72,72,张孝闽,
